YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201603,102908,619566,1,0,"N","WESTVILLE",30.77,-85.85,3046200,8551000
201603,102908,619567,1,0,"N","JACOB CITY",30.89,-85.41,3053400,8524600
201603,102908,619568,1,5.36,"ESE","ROCK BLUFF",30.5159,-84.8243,3030954,8449458
201605,104007,622192,1,1.38,"N","WILLIAMSON ARPT",37.7,-82.27,3742000,8216200
201605,104007,622197,1,0,"N","SETH",38.12,-81.63,387200,8137800
201603,103186,620138,2,.6,"SW","WEST MONROE",32.5147,-92.1283,3230882,927698
201605,106291,638302,2,0,"N","PLEASANT GROVE",40.37,-111.73,4022200,11143800
201605,104199,626583,1,.88,"NE","PERRYVILLE",37.74,-86.04,3744400,862400
201605,104199,626584,1,2.14,"NE","COLESBURG",37.8,-85.75,3748000,8545000
201605,106291,638300,1,1.38,"N","CLINTON",41.15,-112.07,419000,1124200
201605,106291,638301,1,1.48,"NNW","WILLARD",41.44,-112.04,4126400,1122400
201606,104700,627348,1,2.53,"ESE","DOCTOR PHILLIPS",28.42,-81.46,2825200,8127600
201603,103186,620138,3,2.44,"NNW","MA SIDING",32.4637,-92.1125,3227822,926750
201603,103186,620138,4,1.72,"NW","PINE GROVE",32.4684,-92.0699,3228104,924194
201603,103186,620138,5,1.18,"N","BREARD",32.5469,-92.0771,3232814,924626
201603,103186,620139,1,1.22,"SW","DIXIE INN",32.5891,-93.3465,3235346,9320790
201603,103186,620139,2,1.16,"WSW","DIXIE INN",32.5944,-93.3488,3235664,9320928
201603,103186,620139,3,.1,"NNE","DIXIE INN",32.6014,-93.3295,3236084,9319770
201603,103186,620139,4,.35,"SE","DIXIE INN",32.5965,-93.3256,3235790,9319536
201603,103186,620140,1,.7,"WNW","PRINCETON",32.5831,-93.5314,3234986,9331884
201603,103186,620140,2,.38,"NE","PRINCETON",32.5842,-93.5158,3235052,9330948
201603,103186,620140,3,.78,"NNE","PRINCETON",32.5908,-93.5161,3235448,9330966
201603,103186,620140,4,1.06,"NW","PRINCETON",32.5911,-93.5325,3235466,9331950
201603,103186,620141,1,1.36,"NNW","NATCHEZ",31.6984,-93.0583,3141904,933498
201603,103186,620141,2,2.26,"SE","NATCHITOCHES MUNI",31.7111,-93.0686,3142666,934116
201603,103186,620141,3,3.35,"S","NATCHITOCHES MUNI",31.6823,-93.1105,3140938,936630
201603,103186,620141,4,2.72,"WSW","NATCHEZ",31.6677,-93.094,3140062,935640
201603,103186,620144,1,4.95,"SW","WINNFIELD",31.88,-92.7,3152800,9242000
201603,103186,620144,2,3.82,"WSW","WINNFIELD",31.9089,-92.6939,3154534,9241634
201603,103186,620144,3,4.34,"SW","WINNFIELD JOYCE ARPT",31.9088,-92.7057,3154528,9242342
201603,103186,620144,4,5.42,"WSW","WINNFIELD",31.8811,-92.7102,3152866,9242612
201603,103186,620145,1,4.47,"SW","DODSON",32.04,-92.73,322400,9243800
201603,103186,620145,2,4.99,"WSW","DODSON",32.0509,-92.748,323054,9244880
201603,103186,620145,3,4.23,"WSW","DODSON",32.0594,-92.738,323564,9244280
201603,103186,620145,4,4.08,"SW","DODSON",32.0449,-92.726,322694,9243560
201603,103186,620146,1,.73,"SSE","GANDY",31.3909,-93.4437,3123454,9326622
201603,103186,620146,2,.61,"E","SANDEL",31.3805,-93.4398,3122830,9326388
201603,103186,620146,3,1.12,"E","SANDEL",31.383,-93.4313,3122980,9325878
201603,103186,620146,4,.89,"ESE","GANDY",31.3931,-93.4372,3123586,9326232
201603,103186,620147,1,.59,"E","COLFAX",31.52,-92.71,3131200,9242600
201603,103186,620147,2,2.96,"SSW","MONTGOMERY",31.6289,-92.9141,3137734,9254846
201603,103186,620147,3,1.38,"WSW","HARGIS",31.671,-92.851,3140260,9251060
201603,103186,620147,4,4.19,"NE","MC NEELEY",31.5447,-92.6518,3132682,9239108
201603,103186,620148,1,1.75,"WNW","HALL SUMMIT",32.1852,-93.3292,3211112,9319752
201603,103186,620148,2,2.82,"SSW","HALL SUMMIT",32.146,-93.3268,328760,9319608
201603,103186,620148,3,2.19,"SW","METHVIN",32.1498,-93.2787,328988,9316722
201603,103186,620148,4,1.31,"ENE","HALL SUMMIT",32.1876,-93.2794,3211256,9316764
201603,103186,620149,1,.63,"NNW","FLORIEN",31.4586,-93.4737,3127516,9328422
201603,103186,620149,2,1.7,"NW","GANDY",31.4199,-93.4669,3125194,9328014
201603,103186,620149,3,2.04,"NNE","GANDY",31.4284,-93.4408,3125704,9326448
201603,103186,620149,4,1.95,"NE","FLORIEN",31.47,-93.4466,3128200,9326796
201603,103186,620150,1,.96,"E","LUCKY",32.2478,-92.9838,3214868,9259028
201603,103186,620150,2,2.06,"E","LUCKY",32.2445,-92.9653,3214670,9257918
201603,103186,620150,3,2.04,"E","LUCKY",32.2532,-92.9654,3215192,9257924
201603,103186,620150,4,1.16,"ENE","LUCKY",32.2554,-92.9812,3215324,9258872
201603,103186,620151,1,1.1,"WNW","MONROE",32.5052,-92.1379,3230312,928274
201603,103186,620151,2,1.58,"ENE","MONROE",32.5063,-92.0939,3230378,925634
201603,103186,620151,3,.98,"NNW","BREARD",32.5437,-92.0843,3232622,925058
201603,103186,620151,4,1.11,"W","HIGHLAND PARK",32.5515,-92.1389,3233090,928334
201603,103186,620152,1,1.16,"W","BLANCHARD",32.5805,-93.9,3234830,9354000
201603,103186,620152,2,1.21,"WSW","BLANCHARD",32.5742,-93.8996,3234452,9353976
201603,103186,620152,3,.59,"SW","BLANCHARD",32.5733,-93.8863,3234398,9353178
201605,106291,638301,2,0,"N","TREMONTON MUNI ARPT",41.72,-112.18,4143200,11210800
201605,106291,638302,1,.69,"S","LINDON",40.34,-111.72,4020400,11143200
201603,103186,620138,1,.65,"NNW","HIGHLAND PARK",32.5584,-92.1248,3233504,927488
201603,103186,620152,4,.32,"WNW","BLANCHARD",32.5818,-93.885,3234908,9353100
201603,103186,620153,1,1.31,"SSE","FORBING",32.3841,-93.7178,3223046,9343068
201602,102009,610029,1,.88,"SE","PAOLI",38.54,-86.46,3832400,8627600
201601,102850,615243,1,2.2,"WSW","CHULA VISTA JCT",32.6232,-117.1369,3237392,1178214
201601,102850,615245,1,3.51,"ESE","CAMP ELLIOT",32.8355,-117.0621,3250130,1173726
201601,102850,616532,1,1.46,"SW","BOULEVARD",32.6579,-116.2906,3239474,11617436
201601,102850,616518,1,1.07,"NW","RAMONA ARPT",33.0388,-116.9153,332328,11654918
201601,102850,616519,1,1.46,"W","SANTA YSABEL",33.117,-116.705,337020,11642300
201601,102850,616519,2,1.82,"SSW","BANNER",33.0478,-116.567,332868,11634020
201602,102009,610030,1,0,"N","CHAMBERSBURG",38.52,-86.38,3831200,8622800
201602,102009,610030,2,1.45,"NW","CHAMBERSBURG",38.5321,-86.402,3831926,8624120
201609,108407,649319,1,.46,"N","NAPOLEON",39.2066,-85.3315,3912396,8519890
201601,102822,617103,3,4.02,"S","PONCE",17.9922,-66.6133,1759532,6636798
201601,102850,615248,1,1.55,"NNE","ALPINE",32.8518,-116.7436,3251108,11644616
201601,102850,615345,1,.75,"SW","PACIFIC BEACH",32.7918,-117.2384,3247508,11714304
201601,102850,615524,1,1.73,"SE","(SAN)SAN DIEGO INTL",32.7121,-117.1592,3242726,1179552
201605,104046,622359,1,.88,"NW","SADIEVILLE",38.39,-84.54,3823400,8432400
201605,104046,622360,1,0,"N","TRAPP",37.88,-84.05,3752800,843000
201605,104052,622483,1,.65,"E","TERESITA",38.3815,-84.7582,3822890,8445492
201605,104052,622483,2,.53,"NE","TRUESVILLE",38.3761,-84.8241,3822566,8449446
201605,104052,622483,3,.95,"NW","TRUESVILLE",38.3786,-84.8436,3822716,8450616
201605,104052,622483,4,.78,"E","MONTEREY",38.4203,-84.8557,3825218,8451342
201605,104052,622483,5,.66,"NNW","NEW",38.4391,-84.8038,3826346,8448228
201605,104052,622483,6,1.95,"N","TERESITA",38.4081,-84.7659,3824486,8445954
201605,104052,622485,1,.54,"E","(CVG)GTR CIN ARPT",39.05,-84.66,393000,8439600
201605,104052,622491,1,1.57,"WNW","MILFORD",38.5846,-84.1784,3835076,8410704
201605,104052,623272,1,.68,"WSW","MAYS LICK",38.5175,-83.8421,3831050,8350526
201605,104052,623273,1,.83,"WSW","MAYS LICK",38.5168,-83.8447,3831008,8350682
201605,104056,622511,1,.31,"E","DELAWARE",40.2995,-83.0642,4017970,833852
201605,104056,622513,1,.87,"SE","KINGS MILLS",39.34,-84.24,3920400,8414400
201605,104056,622514,1,.53,"E","PRINCETON",39.38,-84.44,3922800,8426400
201605,104056,622515,1,.87,"NE","GOLF MANOR",39.19,-84.41,3911400,8424600
201605,104060,622528,1,8.62,"W","NORTH CAPE MAY",38.99,-75.11,3859400,756600
201605,104063,622532,1,1.28,"ENE","KIRKHAM",38.78,-76.13,3846800,767800
201605,104063,622534,1,.69,"N","DENTON",38.89,-75.82,3853400,7549200
201605,104063,622538,1,.54,"W","EASTON",38.77,-76.08,3846200,764800
201605,104063,622538,2,1.26,"ESE","SKIPTON",38.8933,-76.0281,3853598,761686
201605,104063,622538,3,3.84,"ESE","QUEEN ANNE",38.8954,-75.9059,3853724,7554354
201605,104063,622538,4,.66,"S","EASTON",38.7606,-76.068,3845636,764080
201605,104063,622539,1,0,"N","DENTON",38.88,-75.82,3852800,7549200
201605,104063,622539,2,1.21,"N","DENTON",38.8972,-75.8239,3853832,7549434
201605,104063,622539,3,1.84,"NW","DENTON",38.8987,-75.8445,3853922,7550670
201605,104063,622539,4,1.08,"W","DENTON",38.8808,-75.84,3852848,7550400
201605,104063,622540,1,6.85,"NW","NEWTON",38.84,-76.02,3850400,761200
201605,104063,622540,2,6.88,"NW","NEWTON",38.8345,-76.0275,3850070,761650
201605,104063,622540,3,7.48,"NW","NEWTON",38.8413,-76.0345,3850478,762070
201605,104063,622540,4,7.1,"NW","NEWTON",38.8429,-76.0228,3850574,761368
201605,104064,622542,1,.69,"S","MASTEN",38.96,-75.62,3857600,7537200
201605,104064,622543,1,3.23,"E","REDDEN",38.73,-75.37,3843800,7522200
201605,104087,622662,1,.69,"N","ALBANY",36.69,-85.13,3641400,857800
201605,104087,622673,1,1.77,"NE","ALBANY ARPT",36.69,-85.2,3641400,8512000
201605,104087,622674,1,1.8,"WNW","ALBANY",36.69,-85.16,3641400,859600
201605,104087,622675,1,1.38,"S","ALBANY",36.66,-85.13,3639600,857800
201605,104110,622772,1,.89,"SE","SPRING CITY",35.69,-84.86,3541400,8451600
201605,104110,622773,1,0,"N","HIGHLAND PARK",35.8,-84.27,3548000,8416200
201605,104110,622775,1,2.63,"WNW","VIRTUE",35.87,-84.24,3552200,8414400
201605,104110,622777,1,2.24,"W","DIXIE LEE JCT",35.87,-84.27,3552200,8416200
201605,104110,622778,1,.89,"SW","FARRAGUT",35.87,-84.18,3552200,8410800
201605,104110,622779,1,.89,"SW","FARRAGUT",35.87,-84.18,3552200,8410800
201605,104110,622780,1,1.38,"N","PUMPKIN CENTER",35.84,-84.08,3550400,844800
201605,104110,622781,1,.69,"S","RANKIN",36.04,-83.22,362400,8313200
201605,104110,622782,1,1.49,"SSE","OAK HILL",35.71,-84.62,3542600,8437200
201605,104166,623424,1,4.99,"NNE","ANCLOTE KEY",28.24,-82.76,2814400,8245600
201605,104166,623425,1,8.28,"NW","OLD TAMPA BAY",27.92,-82.69,2755200,8241400
201605,104166,623426,1,2.45,"W","MIDDLE TAMPA BAY",27.77,-82.57,2746200,8234200
201605,104166,623427,1,16.51,"W","OLD TAMPA BAY",27.86,-82.85,2751600,8251000
201605,104166,623428,1,8.31,"S","ST PETERSBURG BEACH",27.61,-82.76,2736600,8245600
201605,104166,623431,1,4.6,"NE","LOWER TAMPA BAY",27.66,-82.59,2739600,8235400
201605,104166,623433,1,2.41,"SSE","CLEARWATER BEACH",27.95,-82.81,2757000,8248600
201605,104166,623434,1,5.66,"NNE","CLEARWATER BEACH",28.06,-82.81,283600,8248600
201605,104166,623436,1,8.2,"NNE","OLD TAMPA BAY",27.9633,-82.54,2757798,8232400
201605,104166,623439,1,5.84,"W","MIDDLE TAMPA BAY",27.7684,-82.6255,2746104,8237530
201605,104167,623418,1,6.12,"WSW","RINGGOLD",28.61,-82.54,2836600,8232400
201605,104167,623419,1,.69,"S","LAKEWOOD RANCH",27.42,-82.43,2725200,8225800
201601,102822,617103,4,3.78,"S","PONCE",17.9956,-66.6138,1759736,6636828
201601,102850,615164,1,1.06,"WNW","EAST IRVINE",33.6861,-117.7868,3341166,11747208
201601,102850,615242,1,1.12,"WNW","OCEANSIDE",33.2068,-117.3977,3312408,11723862
201605,104167,623420,1,1.4,"ENE","BROOKSVILLE",28.56,-82.37,2833600,8222200
201605,104046,622354,1,.54,"E","EMINENCE",38.37,-85.17,3822200,8510200
201605,104046,622355,1,2.07,"N","EMINENCE",38.4,-85.18,3824000,8510800
201605,104046,622356,1,.55,"E","SALVISA",37.92,-84.86,3755200,8451600
201605,104046,622357,1,.88,"NE","DIXON TOWN",37.94,-84.64,3756400,8438400
201605,104046,622358,1,.88,"NW","NICHOLASVILLE",37.88,-84.58,3752800,8434800
201601,102850,616520,1,4.84,"SSE","PINE HILLS",32.9898,-116.5873,3259388,11635238
201601,102850,616543,1,1.02,"SSE","CRESTLINE",34.2159,-117.2947,3412954,11717682
201601,102746,613990,1,1.75,"WNW","ROACHESTER",39.356,-84.1317,3921360,847902
201601,102822,617103,1,3.78,"S","PONCE",17.9955,-66.6144,1759730,6636864
201601,102822,617103,2,4,"S","PONCE",17.9923,-66.6164,1759538,6636984
201602,102009,610030,3,2.18,"W","CHAMBERSBURG",38.5227,-86.4202,3831362,8625212
201602,102009,610030,4,.83,"SSW","CHAMBERSBURG",38.5082,-86.3831,3830492,8622986
201603,103186,620779,3,2.45,"W","NORTON",32.3327,-93.7419,3219962,9344514
201603,103186,620779,4,3.09,"NW","NORTON",32.3555,-93.7434,3221330,9344604
201603,103186,620784,1,1.07,"W","MONROE",32.5007,-92.1384,3230042,928304
201603,103186,620153,2,1.19,"SE","FORBING",32.3874,-93.716,3223244,9342960
201609,108407,649322,1,.85,"WNW","LAWRENCEVILLE",39.2826,-85.0455,3916956,852730
201604,104023,627222,3,1.59,"WNW","SUTPHEN",39.057,-97.0783,393420,974698
201604,104023,627222,4,1.84,"NW","SUTPHEN",39.0649,-97.0785,393894,974710
201604,104023,627428,1,.88,"SE","NILES",38.96,-97.46,3857600,9727600
201604,104023,627430,1,0,"N","SOLOMON",38.92,-97.37,3855200,9722200
201604,104023,627431,1,2.82,"N","BUCKEYE",39.09,-97.18,395400,9710800
201603,103186,620784,2,.78,"NE","BROWNSVILLE",32.4878,-92.1403,3229268,928418
201603,103186,620784,3,2.13,"WSW","CLAIBORNE",32.5046,-92.2117,3230276,9212702
201603,103186,620784,4,1.66,"W","CLAIBORNE",32.517,-92.2083,3231020,9212498
201603,103186,620784,5,.79,"ESE","CLAIBORNE",32.515,-92.1677,3230900,9210062
201603,103186,620786,1,3.5,"S","BERNICE",32.77,-92.66,3246200,9239600
201603,103186,620786,2,4.36,"S","BERNICE",32.7578,-92.6632,3245468,9239792
201603,103186,620786,3,4.3,"S","BERNICE",32.7578,-92.6546,3245468,9239276
201603,103186,620786,4,3.34,"S","BERNICE",32.7717,-92.6523,3246302,9239138
201603,103186,620791,1,1.43,"NNW","CURTIS",32.4502,-93.6554,3227012,9339324
201603,103186,620791,2,.94,"N","CURTIS",32.4435,-93.6512,3226610,9339072
201603,103186,620791,3,1.33,"NNE","CURTIS",32.4482,-93.6426,3226892,9338556
201603,103186,620791,4,1.71,"N","CURTIS",32.4547,-93.6486,3227282,9338916
201603,103186,620792,1,1.04,"S","BLENHEIM",32.4652,-93.677,3227912,9340620
201603,103186,620792,2,1.46,"E","BLENHEIM",32.4785,-93.655,3228710,9339300
201603,103186,620792,3,1.65,"NNE","CAPLIS",32.4217,-93.6083,3225302,9336498
201603,103186,620792,4,.89,"NW","MAYERS",32.4073,-93.6427,3224438,9338562
201603,103186,620794,1,3.45,"N","JORDON HILL",31.9,-92.53,3154000,9231800
201603,103186,620794,2,2.47,"N","JORDON HILL",31.8857,-92.5322,3153142,9231932
201603,103186,620794,3,2.66,"NNE","JORDON HILL",31.8847,-92.5102,3153082,9230612
201603,103186,620794,4,3.59,"NNE","JORDON HILL",31.8989,-92.509,3153934,9230540
201603,103186,620795,1,1.18,"NNE","TROUT",31.7166,-92.1753,3142996,9210518
201603,103186,620795,2,3.29,"WSW","CATAHOULA LAKE",31.5037,-92.1726,3130222,9210356
201603,103186,620795,3,1.66,"N","CATAHOULA LAKE",31.5437,-92.1149,3132622,926894
201603,103186,620795,4,2.64,"NNE","JENA",31.7167,-92.1176,3143002,927056
201603,103186,620797,1,2.54,"S","CLEAR LAKE",31.8438,-92.9924,3150628,9259544
201603,103186,620797,2,3.87,"ENE","IRMA",31.8303,-92.9646,3149818,9257876
201603,103186,620797,3,3.12,"E","CLEAR LAKE",31.8755,-92.9471,3152530,9256826
201603,103186,620797,4,1.68,"E","CLEAR LAKE",31.8785,-92.9715,3152710,9258290
201603,103186,621109,1,.92,"S","SHREVEPORT DOWNTOWN",32.5168,-93.7518,3231008,9345108
201603,103186,621109,2,.72,"NNW","LA CHUTE",32.2791,-93.5362,3216746,9332172
201603,103186,621109,3,3.29,"SW","CECILE",32.2814,-93.633,3216884,9337980
201603,103186,621109,4,1.02,"NW","NORTON",32.3395,-93.7134,3220370,9342804
201603,103186,621109,5,1.64,"SSW","KEITHVILLE",32.307,-93.837,3218420,9350220
201603,103186,621109,6,3.23,"WSW","FOUR FORKS",32.2013,-94.0306,3212078,941836
201603,103186,621109,7,3.06,"NW","RODESSA",33.0053,-94.032,33318,941920
201603,103186,621109,8,.44,"E","MISSIONARY",32.9997,-93.8425,3259982,9350550
201603,103186,621112,1,1.5,"ENE","FERRY",33.0076,-93.7958,33456,9347748
201603,103186,621112,2,1.56,"WNW","(BAD)BARKSDALE AFB",32.5099,-93.6942,3230594,9341652
201603,103186,621112,3,2.45,"SSE","NINOCK",32.2164,-93.4566,3212984,9327396
201603,103186,621112,4,3.05,"SE","NINOCK",32.2199,-93.4319,3213194,9325914
201603,103186,621112,5,4.37,"NE","PRINCETON",32.6188,-93.4607,3237128,9327642
201603,103186,621112,6,4.88,"NNE","CARTERVILLE",33.0122,-93.5403,33732,9332418
201603,103186,621115,1,1.68,"WNW","SPRINGHILL",33.0133,-93.4943,33798,9329658
201603,103186,621115,2,4.8,"WSW","LAKE BISTINEAU NORTH",32.4137,-93.4401,3224822,9326406
201603,103186,621115,3,1.39,"SE","HEFLIN",32.4388,-93.2502,3226328,9315012
201603,103186,621115,4,2.29,"WSW","HARRIS",32.6547,-93.185,3239282,9311100
201603,103186,621115,5,6.22,"NNE","SHONGALOO",33.0145,-93.2629,33870,9315774
201603,103186,621119,1,.98,"NNE","MILLERTON",33.0139,-93.2266,33834,9313596
201603,103186,621119,2,8.08,"SSW","RUPLE",32.7302,-93.2224,3243812,9313344
201603,103186,621119,3,5.9,"W","DARLEY",32.5894,-93.1706,3235364,9310236
201603,103186,621119,4,1.75,"SSE","HURRICANE",32.5981,-92.9152,3235886,9254912
201603,103186,621119,5,1.95,"S","LISBON",32.7724,-92.8565,3246344,9251390
201603,103186,621119,6,1.14,"SSW","JUNCTION CITY",33.0042,-92.7356,33252,9244136
201603,103186,621121,1,3.38,"NW","RANDOLPH",33.0122,-92.7239,33732,9243434
201603,103186,621121,2,2.13,"SW","BERNICE",32.7995,-92.6772,3247970,9240632
201603,103186,621121,3,3.18,"SSW","FARMERVILLE ARPT",32.6753,-92.3428,3240518,9220568
201603,103186,621121,4,.42,"S","QUACHITA CITY",32.714,-92.0812,3242840,924872
201603,103186,621121,5,5.27,"NE","LOCO",33.0018,-92.0833,33108,924998
201603,103186,621131,1,2.33,"WNW","EUREKA",32.5781,-92.3888,3234686,9223328
201603,103186,621131,2,2.43,"SSW","CYPRESS",32.2895,-92.2907,3217370,9217442
201603,103186,621131,3,2.54,"E","BOSCO",32.3012,-92.0366,3218072,922196
201603,103186,621131,4,3.78,"SE","PINE GROVE",32.4172,-91.9981,3225032,9159886
201603,103186,621131,5,.67,"SSE","HANCOCK",32.5909,-91.946,3235454,9156760
201603,103186,621131,6,.72,"NNE","STERLINGTON",32.71,-92.0764,3242600,924584
201603,103186,621144,1,5.1,"W","HICO",32.7521,-92.8077,3245126,9248462
201603,103186,621144,2,2.22,"SSE","OAK GROVE",32.4716,-92.8523,3228296,9251138
201603,103186,621144,3,2.85,"SSE","RUSTON",32.4832,-92.6079,3228992,9236474
201603,103186,621144,4,1.62,"SE","CHOUDRANT",32.5156,-92.498,3230936,9229880
201603,103186,621144,5,.64,"NNW","DOWNSVILLE",32.6284,-92.4246,3237704,9225476
201603,103186,621144,6,2.1,"ENE","HENRY",32.7435,-92.6477,3244610,9238862
201603,103186,621146,1,1.77,"SW","PORT BOLIVER",32.4009,-93.3701,3224054,9322206
201603,103186,621146,2,6.32,"W","GIDDENS",32.2431,-93.4078,3214586,9324468
201603,103186,621146,3,1.32,"WSW","CASTOR",32.2443,-93.1915,3214658,9311490
201603,103186,621146,4,2.29,"W","SALINE",32.1664,-93.0089,329984,93534
201603,103186,621146,5,4.08,"S","DANVILLE",32.171,-92.8475,3210260,9250850
201603,103186,621146,6,3.94,"N","UNION",32.4369,-92.8249,3226214,9249494
201603,103186,621146,7,2.37,"N","ARCADIA",32.584,-92.9141,3235040,9254846
201603,103186,621146,8,2.29,"NW","TAYLOR",32.5735,-93.1476,3234410,938856
201603,103186,621149,1,1.03,"SW","HOWARD",32.2198,-93.493,3213188,9329580
201603,103186,621149,2,.7,"W","GRAND BAYOU",32.0803,-93.482,324818,9328920
201603,103186,621149,3,.61,"ESE","LAKE END",31.9167,-93.3103,3155002,9318618
201603,103186,621149,4,.66,"NE","MARTIN",32.0861,-93.2114,325166,9312684
201603,103186,621149,5,1.6,"NNE","HALL SUMMIT",32.2013,-93.289,3212078,9317340
201604,104023,627432,1,4.07,"SSE","TALMAGE",38.98,-97.21,3858800,9712600
201604,104023,627433,1,.53,"E","RANDOLPH",39.43,-96.76,3925800,9645600
201604,104023,627434,1,1.28,"ESE","MINNEAPOLIS",39.12,-97.7,397200,9742000
201604,104023,627435,1,.87,"SE","MINNEAPOLIS",39.12,-97.71,397200,9742600
201604,104023,627436,1,2.62,"SE","LAMAR",39.22,-97.55,3913200,9733000
201604,104020,628915,4,1.65,"W","MAPLE HILL",39.081,-96.0607,394860,963642
201604,104023,622205,1,2.96,"N","BELLEVILLE",39.8628,-97.6327,3951768,9737962
201604,104023,622205,2,2.06,"S","NARKA",39.9404,-97.425,3956424,9725500
201604,104023,627217,1,.54,"W","CULVER",38.97,-97.76,3858200,9745600
201601,101506,616374,1,2.25,"ENE","TUCSON",32.238,-110.8927,3214280,11053562
201609,108407,649322,2,1.02,"SW","LAWRENCEVILLE",39.2715,-85.0455,3916290,852730
201601,101506,616374,2,5.05,"ESE","SABINO",32.2822,-110.7362,3216932,11044172
201609,108407,649321,5,1.52,"S","STAVETOWN",39.3781,-85.0174,3922686,851044
201605,104167,623421,1,0,"N","TARPON SPRINGS",28.15,-82.76,289000,8245600
201605,104167,623422,1,2.83,"SSE","PALM HARBOR",28.04,-82.73,282400,8243800
201605,104167,623423,1,1.72,"ENE","BLOOMINGDALE",27.8936,-82.2464,2753616,8214784
201605,104167,624394,1,1.71,"WNW","DENHAM",28.187,-82.497,2811220,8229820
201605,104167,624395,1,1.79,"SW","TARPON",28.054,-82.603,283240,8236180
201605,104173,623440,1,.97,"W","PENDLETON",45.67,-118.82,4540200,11849200
201605,104173,623441,1,.48,"W","UMATILLA",45.92,-119.34,4555200,11920400
201605,104173,623443,1,0,"N","HERMISTON",45.83,-119.28,4549800,11916800
201605,104174,623444,1,1.38,"N","LONE TREE",45.3,-118.02,4518000,1181200
201605,104174,623445,1,1.19,"NW","LONE TREE",45.29,-118.04,4517400,1182400
201605,104174,623446,1,5.85,"W","WALLOWA STATE ARPT",45.56,-117.65,4533600,11739000
201605,104174,623447,1,.84,"SE","IMBLER",45.46,-117.96,4527600,11757600
201605,104174,623448,1,1.19,"SE","SUMMERVILLE",45.49,-118,4529400,11800
201605,104178,623505,1,1.09,"E","SALYERSVILLE",37.75,-83.05,3745000,833000
201605,104178,623506,1,.88,"SE","MASHFORK",37.76,-82.99,3745600,8259400
201605,104178,623507,1,0,"N","KIMPER",37.5,-82.35,3730000,8221000
201605,104178,623508,1,1.29,"WNW","SALYERSVILLE",37.76,-83.09,3745600,835400
201605,104178,623509,1,.69,"S","HAGERHILL",37.77,-82.8,3746200,8248000
201605,104178,623510,1,.88,"SW","PHELPS",37.51,-82.16,3730600,829600
201605,104178,623511,1,1.29,"WSW","MC CLURE",37.76,-82.5,3745600,8230000
201605,104178,623512,1,2.35,"NNW","PAW PAW",37.46,-82.14,3727600,828400
